Date,High,Low,Open,Close,Volume,Adj Close,Stock Ticker
2007-01-03,110600,109000,110400,109000,67000,109000,BRKA
2007-01-04,109400,108250,109400,108850,46000,108850,BRKA
2007-01-05,108800,107000,108800,107200,42000,107200,BRKA
2007-01-08,107800,107300,107600,107500,34000,107500,BRKA
2007-01-09,109600,107510,107510,109350,40000,109350,BRKA
2007-01-10,109550,108500,109350,109490,37000,109490,BRKA
2007-01-11,110100,109400,109700,110000,35000,110000,BRKA
2007-01-12,110200,109750,110200,110000,29000,110000,BRKA
2007-01-16,110400,108600,110100,108850,34000,108850,BRKA
2007-01-17,109510,108500,108700,108600,15000,108600,BRKA
2007-01-18,109500,108700,109000,109050,22000,109050,BRKA
2007-01-19,109700,109000,109490,109450,21000,109450,BRKA
2007-01-22,110100,108700,110100,109100,48000,109100,BRKA
2007-01-23,109490,108500,108850,108650,26000,108650,BRKA
2007-01-24,108850,107100,108850,107675,44000,107675,BRKA
2007-01-25,108100,107100,108100,107300,31000,107300,BRKA
2007-01-26,107650,106100,107500,106700,55000,106700,BRKA
2007-01-29,108200,106600,106800,108200,39000,108200,BRKA
2007-01-30,109000,108100,108100,108940,56000,108940,BRKA
2007-01-31,110100,108950,109400,110050,48000,110050,BRKA
2007-02-01,110600,109800,110200,110600,46000,110600,BRKA
2007-02-02,110700,108800,110650,109200,34000,109200,BRKA
2007-02-05,109200,108255,109200,108800,30000,108800,BRKA
2007-02-06,109100,108200,108600,109100,15000,109100,BRKA
2007-02-07,109000,108525,109000,108601,14000,108601,BRKA
2007-02-08,108800,108600,108750,108800,23000,108800,BRKA
2007-02-09,109300,108800,108800,109101,37000,109101,BRKA
2007-02-12,109450,108550,109450,108740,18000,108740,BRKA
2007-02-13,108920,108050,108900,108200,33000,108200,BRKA
2007-02-14,108790,108210,108600,108500,31000,108500,BRKA
2007-02-15,108800,106710,108800,106710,65000,106710,BRKA
2007-02-16,108550,107000,107500,108450,50000,108450,BRKA
2007-02-20,109400,108300,108300,108900,19000,108900,BRKA
2007-02-21,109000,107500,109000,107700,29000,107700,BRKA
2007-02-22,108100,107000,107700,107360,36000,107360,BRKA
2007-02-23,107300,106500,107160,106800,53000,106800,BRKA
2007-02-26,107100,106400,107100,106800,27000,106800,BRKA
2007-02-27,106450,103800,106450,105100,130000,105100,BRKA
2007-02-28,106500,105000,105350,106190,67000,106190,BRKA
2007-03-01,107100,104800,105400,106600,67000,106600,BRKA
2007-03-02,107850,106850,106850,107000,29000,107000,BRKA
2007-03-05,108200,106401,106890,106401,44000,106401,BRKA
2007-03-06,107700,106950,107400,107300,33000,107300,BRKA
2007-03-07,108000,107500,107600,108000,12000,108000,BRKA
2007-03-08,108990,108200,108200,108990,28000,108990,BRKA
2007-03-09,109550,109000,109000,109290,30000,109290,BRKA
2007-03-12,109700,109000,109500,109200,15000,109200,BRKA
2007-03-13,109000,107900,109000,108190,18000,108190,BRKA
2007-03-14,107100,106695,107100,106800,62000,106800,BRKA
2007-03-15,107200,106400,107200,106600,33000,106600,BRKA
2007-03-16,106700,105310,106600,105310,59000,105310,BRKA
2007-03-19,108400,106190,106300,107700,50000,107700,BRKA
2007-03-20,108100,106800,107400,107998,36000,107998,BRKA
2007-03-21,109300,107200,107800,109005,56000,109005,BRKA
2007-03-22,109350,108000,109200,108000,36000,108000,BRKA
2007-03-23,108650,108000,108650,108000,17000,108000,BRKA
2007-03-26,108300,107700,108150,108200,14000,108200,BRKA
2007-03-27,108300,107300,107800,108300,23000,108300,BRKA
2007-03-28,108350,107600,108000,108290,14000,108290,BRKA
2007-03-29,108301,107900,107975,107900,19000,107900,BRKA
2007-03-30,108990,108200,108200,108990,25000,108990,BRKA
2007-04-02,108400,107600,108300,108000,44000,108000,BRKA
2007-04-03,109100,108295,108500,108295,16000,108295,BRKA
2007-04-04,108550,108295,108300,108550,16000,108550,BRKA
2007-04-05,109100,108575,108950,108849,19000,108849,BRKA
2007-04-09,109000,108700,108990,109000,27000,109000,BRKA
2007-04-10,110000,109000,109050,109800,59000,109800,BRKA
2007-04-11,109775,109450,109700,109750,22000,109750,BRKA
2007-04-12,109750,109200,109200,109750,15000,109750,BRKA
2007-04-13,109900,109750,109750,109900,7000,109900,BRKA
2007-04-16,110000,109600,109810,110000,29000,110000,BRKA
2007-04-17,109990,109700,109800,109900,18000,109900,BRKA
2007-04-18,110000,109500,109500,109725,75000,109725,BRKA
2007-04-19,110000,109000,110000,109400,22000,109400,BRKA
2007-04-20,109700,109300,109700,109500,25000,109500,BRKA
2007-04-23,109750,109300,109500,109550,41000,109550,BRKA
2007-04-24,109850,108850,109850,108850,33000,108850,BRKA
