Date,High,Low,Open,Close,Volume,Adj Close,Stock Ticker
2016-04-18,33.431663513183594,27.531957626342773,27.531957626342773,30.678466796875,4432500.0,30.678466796875,LSXMA
2016-04-19,32.281219482421875,30.22615623474121,30.22615623474121,31.986234664916992,3177100.0,31.986234664916992,LSXMA
2016-04-20,32.6057014465332,31.592920303344727,31.710914611816406,32.035396575927734,1548800.0,32.035396575927734,LSXMA
2016-04-21,32.4483757019043,31.51425743103028,31.51425743103028,32.241886138916016,990300.0,32.241886138916016,LSXMA
2016-04-22,32.684364318847656,31.87807273864746,32.35988235473633,32.13372802734375,954100.0,32.13372802734375,LSXMA
2016-04-25,32.52703857421875,31.799409866333008,31.97640037536621,32.49754333496094,1102000.0,32.49754333496094,LSXMA
2016-04-26,32.89085388183594,32.182891845703125,32.52703857421875,32.74336242675781,512300.0,32.74336242675781,LSXMA
2016-04-27,33.067848205566406,32.32054901123047,33.067848205566406,32.812191009521484,424900.0,32.812191009521484,LSXMA
2016-04-28,33.431663513183594,32.084564208984375,33.0875129699707,32.173057556152344,431900.0,32.173057556152344,LSXMA
2016-04-29,32.389381408691406,31.76991081237793,32.291053771972656,32.22222137451172,475000.0,32.22222137451172,LSXMA
2016-05-02,32.63520050048828,31.858407974243164,31.858407974243164,32.4090461730957,202200.0,32.4090461730957,LSXMA
2016-05-03,32.57620620727539,31.681415557861328,31.681415557861328,32.32054901123047,264200.0,32.32054901123047,LSXMA
2016-05-04,32.76302719116211,31.612586975097656,31.80924224853516,31.710914611816406,287900.0,31.710914611816406,LSXMA
2016-05-05,32.02556610107422,31.533924102783203,31.622419357299805,31.76007843017578,401500.0,31.76007843017578,LSXMA
2016-05-06,32.281219482421875,31.31760025024414,31.31760025024414,32.15339279174805,470400.0,32.15339279174805,LSXMA
2016-05-09,32.20255661010742,30.94690322875977,31.51425743103028,31.868240356445312,323700.0,31.868240356445312,LSXMA
2016-05-10,32.182891845703125,31.602752685546875,31.730579376220703,32.143558502197266,349900.0,32.143558502197266,LSXMA
2016-05-11,32.389381408691406,31.622419357299805,32.389381408691406,31.730579376220703,431600.0,31.730579376220703,LSXMA
2016-05-12,31.82890892028809,31.26843643188477,31.484758377075195,31.6420841217041,350800.0,31.6420841217041,LSXMA
2016-05-13,31.730579376220703,31.032447814941406,31.474925994873047,31.20944023132324,335400.0,31.20944023132324,LSXMA
2016-05-16,31.66666603088379,30.96361923217773,31.26843643188477,31.415929794311523,341800.0,31.415929794311523,LSXMA
2016-05-17,31.179941177368164,30.629301071166992,31.042282104492188,30.7866268157959,510500.0,30.7866268157959,LSXMA
2016-05-18,31.07177925109864,30.43264579772949,30.60963630676269,30.973451614379883,800100.0,30.973451614379883,LSXMA
2016-05-19,31.09144592285156,30.373647689819336,31.09144592285156,30.68829917907715,2012800.0,30.68829917907715,LSXMA
2016-05-20,31.258604049682617,30.58996963500977,30.629301071166992,30.98328399658203,434400.0,30.98328399658203,LSXMA
2016-05-23,31.047197341918945,30.66863250732422,30.90462112426757,30.747295379638672,263700.0,30.747295379638672,LSXMA
2016-05-24,31.34709930419922,30.68338203430176,30.7669620513916,31.307767868041992,478300.0,31.307767868041992,LSXMA
2016-05-25,31.92723655700684,30.99311637878418,31.27826881408692,31.36676406860352,546800.0,31.36676406860352,LSXMA
2016-05-26,31.6420841217041,31.13077735900879,31.297935485839844,31.189773559570312,319900.0,31.189773559570312,LSXMA
2016-05-27,31.484758377075195,30.96853446960449,31.160274505615234,31.45526123046875,310200.0,31.45526123046875,LSXMA
2016-05-31,31.56342124938965,31.08161163330078,31.425762176513672,31.356931686401367,486900.0,31.356931686401367,LSXMA
2016-06-01,31.92723655700684,31.053096771240234,31.386430740356445,31.87807273864746,764000.0,31.87807273864746,LSXMA
2016-06-02,32.035396575927734,31.45526123046875,31.75024604797364,31.6420841217041,720400.0,31.6420841217041,LSXMA
2016-06-03,31.66175079345703,31.26843643188477,31.524089813232425,31.612586975097656,374600.0,31.612586975097656,LSXMA
2016-06-06,31.937068939208984,31.238937377929688,31.592920303344727,31.26843643188477,286300.0,31.26843643188477,LSXMA
2016-06-07,31.44542694091797,30.99311637878418,31.19960594177246,31.160274505615234,394400.0,31.160274505615234,LSXMA
2016-06-08,31.602752685546875,31.10127830505371,31.238937377929688,31.376598358154297,366800.0,31.376598358154297,LSXMA
2016-06-09,31.77974510192871,31.24877166748047,31.356931686401367,31.76991081237793,394700.0,31.76991081237793,LSXMA
2016-06-10,31.65191650390625,31.160274505615234,31.3962631225586,31.34709930419922,186100.0,31.34709930419922,LSXMA
2016-06-13,31.406095504760746,30.54080581665039,31.19960594177246,30.60963630676269,456100.0,30.60963630676269,LSXMA
2016-06-14,30.747295379638672,30.186824798583984,30.501474380493164,30.481809616088867,380300.0,30.481809616088867,LSXMA
2016-06-15,30.89478874206543,30.393314361572266,30.43264579772949,30.56047248840332,229100.0,30.56047248840332,LSXMA
2016-06-16,30.80137634277344,30.137659072875977,30.32448387145996,30.737462997436523,214800.0,30.737462997436523,LSXMA
2016-06-17,31.032447814941406,30.16715812683105,30.41297912597656,30.33431625366211,2123900.0,30.33431625366211,LSXMA
2016-06-20,30.86528968811035,30.176990509033203,30.580137252807617,30.35398292541504,412300.0,30.35398292541504,LSXMA
2016-06-21,30.32448387145996,29.67551612854004,30.294984817504883,29.73451232910156,415900.0,29.73451232910156,LSXMA
2016-06-22,29.9115047454834,29.508358001708984,29.685348510742188,29.744346618652344,974100.0,29.744346618652344,LSXMA
2016-06-23,30.973451614379883,29.518190383911133,29.87217330932617,30.90462112426757,728500.0,30.90462112426757,LSXMA
2016-06-24,30.55063819885254,29.518190383911133,29.518190383911133,30.04916381835937,1796300.0,30.04916381835937,LSXMA
2016-06-27,29.99016761779785,28.77089500427246,29.70501518249512,28.99704933166504,845000.0,28.99704933166504,LSXMA
2016-06-28,29.714847564697266,28.78072738647461,29.065879821777344,29.61651992797852,866700.0,29.61651992797852,LSXMA
2016-06-29,30.383480072021484,28.88397216796875,29.744346618652344,30.20648956298828,533800.0,30.20648956298828,LSXMA
2016-06-30,30.934120178222656,30.138643264770508,30.157325744628903,30.83579063415528,461300.0,30.83579063415528,LSXMA
2016-07-01,31.170108795166016,30.65880012512207,30.825958251953125,31.09144592285156,408400.0,31.09144592285156,LSXMA
